사이트명,URL
,https://store.kakao.com/freshservice/products/424684988?_=1727879985071&docId=f5a905c2795d4c0bb24a996a25bc11fd
,https://store.kakao.com/search/result/product?q=1%2B1%20%ED%95%A0%EC%9D%B8
,https://store.kakao.com/danistory/products/131453240?docId=131453240
,https://store.kakao.com/wulduri041/products/410464535?docId=410464535
중고나라,https://web.joongna.com/
,https://web.joongna.com/search?category=2
,https://web.joongna.com/search?category=6&page=1&productFilterType=APP
,https://web.joongna.com/search/1%2B1%ED%95%A0%EC%9D%B8
,https://web.joongna.com/product/187455939
알리,https://ko.aliexpress.com/
,https://www.aliexpress.com/gcp/300000512/KRupdatepage?spm=a2g0o.home.tab.1.6c2f70f4CzKIQT&disableNav=YES&pha_manifest=ssr&_immersiveMode=true&channelLinkTag=nn_newgcp&_gl=1*17t5vfr*_gcl_au*MTY2MjQ3NjM2LjE3Mjc4ODU1MDM.*_ga*MjAzOTk5NDk5NC4xNzI3ODg1NTAz*_ga_VED1YSGNC7*MTcyNzg4NTUwMi4xLjAuMTcyNzg4NTUwMi42MC4wLjA.
,https://www.aliexpress.com/ssr/300001505/rEkz8fMwjY?spm=a2g0o.home.bigsave.5.6c2f70f4CQTwpy&disableNav=YES&pha_manifest=ssr&_immersiveMode=true&productIds=1005006086850106&_gl=1*bme559*_gcl_au*MTY2MjQ3NjM2LjE3Mjc4ODU1MDM.*_ga*MjAzOTk5NDk5NC4xNzI3ODg1NTAz*_ga_VED1YSGNC7*MTcyNzg4NTUwMi4xLjEuMTcyNzg4NTUxNy40NS4wLjA.
,https://www.aliexpress.com/p/calp-plus/index.html?spm=a2g0o.tm1000010823.allcategoriespc.2.47f911b5tHbk8E&categoryTab=kr_beauty_%2526_health
,https://ko.aliexpress.com/item/4000895243563.html?spm=a2g0o.categorymp.prodcutlist.2.7187d9SAd9SAhN&pdp_ext_f=%7B%22sku_id%22%3A%2212000020724757250%22%7D&utparam-url=scene%3Asearch%7Cquery_from%3Acategory_navigate_newTab2&_gl=1*3nrter*_gcl_au*MTY2MjQ3NjM2LjE3Mjc4ODU1MDM.*_ga*MjAzOTk5NDk5NC4xNzI3ODg1NTAz*_ga_VED1YSGNC7*MTcyNzg4NTUwMi4xLjEuMTcyNzg4NTUzOC4yNC4wLjA.
,https://ko.aliexpress.com/w/wholesale-1%2B1-%ED%95%A0%EC%9D%B8.html?spm=a2g0o.detail.search.0
